mmcode,source,date_created,maxdtcreated,mindtcreated,velocity,url,description,year,mileage,price,max_price,min_price,difference_price,recency,RefreshDate,match,dealer
35047420,cars,2017-08-15 17:58:56,2017-08-27 00:00:00,2017-08-15 17:58:56,11,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Sandton/2417900,Land Rover Discovery 4 3.0 Tdv6 Se,2015,48000,649900.00,649900.00,649900.00,0,12,2018-09-03,1,Halfway Toyota Fourways
35047420,cars,2016-09-28 00:00:00,2016-11-07 00:00:00,2016-09-28 00:00:00,40,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Hillcrest/1525071,Land Rover Discovery 4 3.0 Tdv6 Se,2015,48000,745990.00,745990.00,739990.00,6000,21,2018-09-03,1,Jaguar Land Rover Hillcrest
35047420,cars,2018-07-09 02:34:46,2018-07-09 02:34:46,2018-06-29 05:07:50,9,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Umhlanga-Rocks/3579208,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,48000,649990.00,649990.00,629990.00,20000,1,2018-09-03,1,"CMH Jaguar Land Rover Umhlanga(Umhlanga Rocks, Kwa"
35047420,cars,2018-02-22 03:18:46,2018-04-24 04:28:37,2018-02-22 03:18:46,61,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Alberton/3094325,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,48046,679950.00,679950.00,649950.00,30000,4,2018-09-03,1,"Williams Hunt The Glen(Alberton, Gauteng)"
35047420,cars,2017-04-19 12:57:44,2017-08-03 12:16:09,2017-04-19 12:57:44,105,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2005133,Land Rover Discovery 4 3.0 Tdv6 Se,2015,49000,749900.00,749900.00,699900.00,50000,12,2018-09-03,1,Global Autohaus Fourways
35047420,cars,2017-04-02 00:00:00,2017-04-05 00:00:00,2017-04-02 00:00:00,3,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Randburg/1944910,Land Rover Discovery 4 3.0 Tdv6 Se,2015,49000,749900.00,749900.00,749900.00,0,16,2018-09-03,1,Global Autohaus
35047420,cars,2017-04-22 07:12:31,2017-05-13 07:41:54,2017-04-22 07:12:31,21,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Umhlanga-Rocks/2013187,Land Rover Discovery 4 3.0 Tdv6 Se,2015,49000,749990.00,749990.00,749990.00,0,15,2018-09-03,1,CMH Jaguar Land Rover Umhlanga
35047420,cars,2017-08-15 18:38:03,2017-09-05 04:06:00,2017-08-15 18:38:03,20,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-SDV6-SE-Gauteng-Alberton/2418052,Land Rover Discovery SDV6 SE,2015,50000,699900.00,699900.00,699900.00,0,11,2018-09-03,1,Jaguar Land Rover The Glen
35047420,cars,2017-11-13 00:24:08,2017-12-03 02:01:49,2017-11-13 00:24:08,20,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2749522,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,50050,699000.00,699000.00,699000.00,0,8,2018-09-03,1,"Land Rover Waterford(Four Ways, Gauteng)"
35047420,cars,2017-04-27 07:16:01,2017-06-02 12:48:59,2017-04-27 07:16:01,36,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2029501,Land Rover Discovery 4 3.0 Tdv6 Se,2015,51000,739000.00,739000.00,739000.00,0,15,2018-09-03,1,Land Rover Waterford
35047420,cars,2017-12-17 00:27:29,2018-04-13 04:36:51,2017-12-17 00:27:29,117,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2883426,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,51000,680000.00,680000.00,608000.00,72000,4,2018-09-03,1,"We Sell Cars(Pretoria, Gauteng)"
35047420,cars,2018-06-04 03:55:52,2018-06-04 03:55:52,2018-04-14 04:19:46,50,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3294454,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,51000,615000.00,615000.00,584000.00,31000,2,2018-09-03,1,"We Buy Cars(Pretoria, Gauteng)"
35047420,cars,2017-03-16 00:00:00,2017-05-22 04:33:50,2017-03-16 00:00:00,67,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Sandton/1914408,Land Rover Discovery 4 3.0 Tdv6 Se,2015,52000,749990.00,749990.00,709900.00,40090,15,2018-09-03,1,Investment Cars Bryanston
35047420,cars,2016-09-28 00:00:00,2016-11-07 00:00:00,2016-09-28 00:00:00,40,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Nelspruit/1624453,Land Rover Discovery 4 3.0 Tdv6 Se,2015,52000,749000.00,749000.00,689000.00,60000,21,2018-09-03,1,Land Rover Nelspruit
35047420,cars,2017-03-16 00:00:00,2017-05-31 10:13:49,2017-03-16 00:00:00,76,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Goodwood/1920939,Land Rover Discovery 4 3.0 Tdv6 Se,2015,52000,749995.00,749995.00,749995.00,0,15,2018-09-03,1,Bidvest McCarthy Pre-Owed Goodwood
35047420,cars,2016-12-21 00:00:00,2017-01-13 00:00:00,2016-12-21 00:00:00,23,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/1784256,Land Rover Discovery 4 3.0 Tdv6 Se,2015,52300,697950.00,697950.00,697950.00,0,19,2018-09-03,1,FourBuy Wholesale
35047420,cars,2016-10-14 00:00:00,2016-10-25 00:00:00,2016-10-14 00:00:00,11,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1656334,Land Rover Discovery 4 3.0 Tdv6 Se,2015,53000,699900.00,699900.00,699900.00,0,22,2018-09-03,1,Remo Motors
35047420,cars,2017-02-02 00:00:00,2017-05-22 04:34:24,2017-02-02 00:00:00,109,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Roodepoort/1847747,Land Rover Discovery 4 3.0 Tdv6 Se,2015,53000,739950.00,739950.00,739950.00,0,15,2018-09-03,1,Jaguar Land Rover Westrand
35047420,cars,2017-05-31 10:13:16,2017-07-20 05:41:39,2017-05-31 10:13:16,49,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Umhlanga-Rocks/2150560,Land Rover Discovery 4 3.0 Tdv6 Se,2015,53000,739990.00,739990.00,719990.00,20000,13,2018-09-03,1,CMH Jaguar Land Rover Umhlanga
35047420,cars,2016-12-02 00:00:00,2017-01-01 00:00:00,2016-12-02 00:00:00,30,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/1751309,Land Rover Discovery 4 3.0 Tdv6 Se,2015,53398,768400.00,768400.00,768400.00,0,20,2018-09-03,1,CMH Land Rover Pretoria
35047420,cars,2018-05-04 04:38:34,2018-05-14 00:00:00,2018-05-04 04:38:34,9,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3359690,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,53500,609000.00,609000.00,609000.00,0,3,2018-09-03,1,"We Sell Cars Gauteng(Pretoria, Gauteng)"
35047420,cars,2017-12-24 03:15:52,2018-03-16 05:16:20,2017-12-24 03:15:52,82,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2906512,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,53550,699000.00,699000.00,699000.00,0,5,2018-09-03,1,"Land Rover Waterford(Four Ways, Gauteng)"
35047420,cars,2017-11-16 02:24:53,2017-12-14 00:19:54,2017-11-16 02:24:53,27,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Alberton/2762654,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,53625,629950.00,629950.00,629950.00,0,8,2018-09-03,1,"Williams Hunt The Glen(Alberton, Gauteng)"
35047420,cars,2018-07-22 04:50:56,2018-08-14 03:33:21,2018-04-09 05:55:41,126,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3267393,Land Rover Discovery 4 3.0 Tdv6 Se,2015,54000,669900.00,669900.00,669900.00,0,0,2018-09-03,1,"I-Deal Drive Pre-Owned(Pretoria, Gauteng)"
35047420,cars,2018-02-05 01:53:34,2018-02-13 02:43:51,2018-02-05 01:53:34,8,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Bedfordview/3030944,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,54750,719995.00,719995.00,719995.00,0,6,2018-09-03,1,"Land Rover Bedfordview(Bedfordview, Gauteng)"
35047420,cars,2017-10-27 03:43:21,2017-11-17 02:50:55,2017-10-27 03:43:21,20,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2688520,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,54900,657000.00,657000.00,647000.00,10000,9,2018-09-03,1,"FourBuy Wholesale(Four Ways, Gauteng)"
35047420,cars,2017-07-07 07:16:02,2017-07-14 05:36:26,2017-07-07 07:16:02,6,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2296986,Land Rover Discovery 4 3.0 Tdv6 Se,2015,55000,630000.00,630000.00,618000.00,12000,13,2018-09-03,1,
35047420,cars,2017-08-27 00:00:00,2017-09-15 11:38:00,2017-08-27 00:00:00,19,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Durban/2454596,Land Rover Discovery 4 3.0 Tdv6 Se  ,2015,55000,689950.00,689950.00,664990.00,24960,11,2018-09-03,1,Jaguar Land Rover Durban
35047420,cars,2016-10-28 00:00:00,2016-11-28 00:00:00,2016-10-28 00:00:00,31,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Nelspruit/1694911,Land Rover Discovery 4 3.0 Tdv6 Se,2015,55000,689000.00,689000.00,689000.00,0,21,2018-09-03,1,Land Rover Nelspruit
35047420,cars,2017-06-23 05:57:17,2017-06-26 07:09:18,2017-06-23 05:57:17,3,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Randburg/2232400,Land Rover Discovery 4 3.0 Tdv6 Se,2015,56000,649950.00,649950.00,649950.00,0,14,2018-09-03,1,
35047420,cars,2017-03-29 00:00:00,2017-05-04 07:46:47,2017-03-29 00:00:00,36,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Cape-Town/1942144,Land Rover Discovery 4 3.0 Tdv6 Se,2015,56035,729995.00,729995.00,729995.00,0,15,2018-09-03,1,Top Gear RV Centre
35047420,cars,2017-07-26 11:57:18,2017-08-30 15:03:42,2017-07-26 11:57:18,35,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-White-River/2364190,Land Rover Discovery 4 3.0 Tdv6 Se,2015,56500,689900.00,689900.00,670000.00,19900,12,2018-09-03,1,Westvaal White River
35047420,cars,2018-07-22 04:50:23,2018-07-23 04:10:32,2018-07-05 00:00:00,18,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Limpopo-Polokwane/3606484,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,57000,639000.00,639000.00,639000.00,0,1,2018-09-03,1,"Jaguar Land Rover Polokwane(Polokwane, Limpopo)"
35047420,cars,2017-07-26 11:57:58,2018-03-29 05:28:04,2017-07-26 11:57:58,245,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-North-West-Province-Klerksdorp/2360316,Land Rover Discovery 4 3.0 Tdv6 Se,2015,57000,699900.00,699900.00,649000.00,50900,5,2018-09-03,1,Speedy Car Sales
35047420,cars,2018-03-23 07:14:53,2018-04-06 00:00:00,2018-03-23 07:14:53,13,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/3211759,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,57500,699000.00,699000.00,699000.00,0,4,2018-09-03,1,"Land Rover Waterford(Four Ways, Gauteng)"
35047420,cars,2018-01-20 00:00:00,2018-03-27 06:36:39,2017-10-11 12:16:41,166,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-CALL-KEN-071-0653440-Western-Cape-Cape-Town/2628524,Land Rover Discovery 4 3.0 Tdv6 Se CALL KEN 0,2015,58000,729000.00,729000.00,729000.00,0,5,2018-09-03,1,"Millstock(Cape Town, Western Cape)"
35047420,cars,2017-09-07 06:33:12,2017-10-08 23:48:07,2017-09-07 06:33:12,31,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Free-State-Bloemfontein/2512330,Land Rover Discovery 4 3.0 Tdv6 Se,2015,58000,699900.00,699900.00,649900.00,50000,10,2018-09-03,1,"Leon Geeringh Pre Owned(Bloemfontein, Free State)"
35047420,cars,2017-09-14 04:18:07,2017-09-27 03:55:26,2017-09-14 04:18:07,12,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Boksburg/2535194,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,58000,699900.00,699900.00,699900.00,0,11,2018-09-03,1,"Consolidated Auto(Boksburg, Gauteng)"
35047420,cars,2018-04-20 05:40:51,2018-04-21 04:04:10,2018-04-20 05:40:51,0,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/3314244,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,58500,560000.00,560000.00,560000.00,0,4,2018-09-03,1,"Private Sale(Centurion, Gauteng)"
35047420,cars,2018-06-26 04:00:48,2018-06-27 02:21:26,2018-06-22 06:25:29,4,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Randburg/3549374,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,58997,599950.00,599950.00,599950.00,0,2,2018-09-03,1,"S.A Motor Corporation 1(Randburg, Gauteng)"
35047420,cars,2016-09-28 00:00:00,2016-10-03 00:00:00,2016-09-28 00:00:00,5,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Sandton/1603132,Land Rover Discovery 4 3.0 Tdv6 Se,2015,59000,749950.00,749950.00,749950.00,0,23,2018-09-03,1,Woodmead Auto
35047420,cars,2017-07-13 05:43:56,2017-07-14 05:38:13,2017-07-13 05:43:56,0,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Boksburg/1779930,Land Rover Discovery 4 3.0 Tdv6 Se,2015,59700,729900.00,729900.00,729900.00,0,13,2018-09-03,1,
35047420,cars,2016-09-28 00:00:00,2016-11-28 00:00:00,2016-09-28 00:00:00,61,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-TDSD-V6-SE-Gauteng-Heidelberg/1508627,Land Rover Discovery 4 3.0 TD/SD V6 SE,2015,60000,699900.00,699900.00,699900.00,0,21,2018-09-03,1,Auto-Ren Toyota
35047420,cars,2016-12-02 00:00:00,2017-01-01 00:00:00,2016-12-02 00:00:00,30,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Nelspruit/1752374,Land Rover Discovery 4 3.0 Tdv6 Se,2015,60000,699000.00,699000.00,699000.00,0,20,2018-09-03,1,Land Rover Nelspruit
35047420,cars,2017-12-24 03:15:46,2017-12-28 03:41:19,2017-12-24 03:15:46,4,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/2906516,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,60250,669000.00,669000.00,669000.00,0,8,2018-09-03,1,"Land Rover Waterford(Four Ways, Gauteng)"
35047420,cars,2017-06-20 05:54:45,2017-07-03 07:01:00,2017-06-20 05:54:45,13,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Tygervalley/2217270,Land Rover Discovery 4 3.0 Tdv6 Se,2015,61000,689950.00,689950.00,689950.00,0,13,2018-09-03,1,
35047420,cars,2018-06-06 00:00:00,2018-06-07 01:00:00,2018-04-27 04:15:46,40,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Alberton/3341266,Land Rover Discovery 4 3.0 Tdv6 Se,2015,61456,649950.00,649950.00,639950.00,10000,2,2018-09-03,1,"Williams Hunt The Glen(Alberton, Gauteng)"
35047420,cars,2018-04-25 03:54:45,2018-04-30 04:20:15,2018-04-12 04:43:19,17,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/3282235,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,62000,629000.00,629000.00,629000.00,0,4,2018-09-03,1,"Jaguar Land Rover Centurion(Centurion, Gauteng)"
35047420,cars,2017-06-29 10:24:56,2017-07-21 06:50:06,2017-06-29 10:24:56,21,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Sandton/2267878,Land Rover Discovery 4 3.0 Tdv6 Se,2015,63000,699950.00,699950.00,699950.00,0,13,2018-09-03,1,
35047420,cars,2017-08-29 00:00:00,2017-08-29 00:00:00,2017-08-29 00:00:00,0,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Mpumalanga-Nelspruit/2481296,Land Rover Discovery 4 3.0 Tdv6 Se  ,2015,63000,659000.00,659000.00,659000.00,0,12,2018-09-03,1,
35047420,cars,2017-05-10 07:46:30,2017-06-26 07:11:14,2017-05-10 07:46:30,46,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Bedfordview/2070679,Land Rover Discovery 4 3.0 Tdv6 Se,2015,63789,699900.00,699900.00,699900.00,0,14,2018-09-03,1,Land Rover Bedfordview
35047420,cars,2017-03-08 00:00:00,2017-05-09 07:51:31,2017-03-08 00:00:00,62,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Bedfordview/1908448,Land Rover Discovery 4 3.0 Tdv6 Se,2015,64000,769000.00,769000.00,699000.00,70000,15,2018-09-03,1,Land Rover Bedfordview
35047420,cars,2017-06-29 10:21:40,2017-09-04 03:50:50,2017-06-29 10:21:40,66,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2267086,Land Rover Discovery 4 3.0 Tdv6 Se,2015,64000,639500.00,639500.00,599500.00,40000,11,2018-09-03,1,
35047420,cars,2017-11-15 02:14:33,2017-11-30 06:45:21,2017-11-15 02:14:33,15,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2753690,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,64000,649900.00,649900.00,649900.00,0,9,2018-09-03,1,"Allen Joss Quality Approved Used(Pretoria, Gauteng"
35047420,cars,2017-09-07 06:30:29,2017-09-22 03:56:42,2017-09-07 06:30:29,14,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-George/2510474,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,64985,639700.00,639700.00,639700.00,0,11,2018-09-03,1,"Imperial Select Hyundai George(George, Western Cap"
35047420,cars,2017-06-29 10:23:01,2017-09-15 11:37:54,2017-06-29 10:23:01,78,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2270040,Land Rover Discovery 4 3.0 Tdv6 Se,2015,65138,669900.00,669900.00,659900.00,10000,11,2018-09-03,1,
35047420,cars,2017-08-15 18:08:42,2017-12-01 03:15:39,2017-08-15 18:08:42,107,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Eastern-Cape-Port-Elizabeth/2404218,Land Rover Discovery 4 3.0 Tdv6 Se,2015,66000,659900.00,679900.00,659900.00,20000,9,2018-09-03,1,Jaguar Land Rover Eastern Cape
35047420,cars,2018-02-09 02:04:31,2018-02-23 02:44:46,2018-02-09 02:04:31,14,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3049954,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,66000,599990.00,599990.00,599990.00,0,6,2018-09-03,1,"Auto Xtreme(Pretoria, Gauteng)"
35047420,cars,2017-10-19 03:26:32,2017-11-30 06:45:22,2017-10-19 03:26:32,42,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Kwazulu-Natal-Umhlanga-Rocks/2652078,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,66000,649990.00,649990.00,649990.00,0,9,2018-09-03,1,"CMH Jaguar Land Rover Umhlanga(Umhlanga Rocks, Kwa"
35047420,cars,2018-02-26 01:06:56,2018-03-16 05:16:11,2018-02-26 01:06:56,18,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Four-Ways/3117841,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,66850,659000.00,659000.00,659000.00,0,5,2018-09-03,1,"Land Rover Waterford(Four Ways, Gauteng)"
35047420,cars,2017-12-16 01:15:33,2017-12-28 03:41:01,2017-12-16 01:15:33,12,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2879670,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,67404,649000.00,649000.00,649000.00,0,8,2018-09-03,1,"CMH Jaguar and Land Rover Menlyn(Pretoria, Gauteng"
35047420,cars,2017-12-29 03:00:51,2018-02-08 02:40:18,2017-12-29 03:00:51,40,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Free-State-Bloemfontein/2910660,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,68000,699900.00,699900.00,699900.00,0,6,2018-09-03,1,"Auto Niche Bloemfontein Pre-Owned(Bloemfontein, Fr"
35047420,cars,2017-08-20 00:00:00,2017-08-29 00:00:00,2017-08-20 00:00:00,9,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Vereeniging/2292654,Land Rover Discovery 4 3.0 Tdv6 Se  ,2015,68159,599950.00,599950.00,599950.00,0,12,2018-09-03,1,
35047420,cars,2017-11-09 06:33:48,2018-02-11 04:10:00,2017-11-09 06:33:48,93,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-3.0-SDV6-SE-Kwazulu-Natal-Hillcrest/2732798,Land Rover Discovery 3.0 SDV6 SE,2015,68300,689990.00,695990.00,675990.00,20000,6,2018-09-03,1,"Jaguar Land Rover Hillcrest(Hillcrest, Kwazulu Nat"
35047420,cars,2017-05-07 07:46:10,2017-07-21 06:50:03,2017-05-07 07:46:10,74,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Sandton/2060505,Land Rover Discovery 4 3.0 Tdv6 Se,2015,69000,699950.00,699950.00,699950.00,0,13,2018-09-03,1,Pharoah Auto Investments - Head Office Sandton
35047420,cars,2016-12-09 00:00:00,2017-04-26 11:21:47,2016-12-09 00:00:00,138,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/1767324,Land Rover Discovery 4 3.0 Tdv6 Se,2015,69130,739000.00,739000.00,719000.00,20000,16,2018-09-03,1,Lazarus Land Rover
35047420,cars,2018-05-31 02:14:09,2018-06-01 04:03:23,2018-05-15 08:58:37,16,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Western-Cape-Tokai/3402140,Land Rover Discovery 4 3.0 Tdv6 Se,2015,69500,649995.00,649995.00,649995.00,0,3,2018-09-03,1,"Jaguar Land Rover Constantiaberg(Tokai, Western Ca"
35047420,cars,2017-11-04 04:04:31,2018-01-25 04:32:28,2017-11-04 04:04:31,82,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/2710116,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,69570,649000.00,649000.00,649000.00,0,7,2018-09-03,1,"CMH Jaguar and Land Rover Menlyn(Pretoria, Gauteng"
35047420,cars,2017-04-20 12:37:58,2017-08-16 01:48:46,2017-04-20 12:37:58,117,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Centurion/2006347,Land Rover Discovery 4 3.0 Tdv6 Se,2015,695830,649000.00,649000.00,609000.00,40000,12,2018-09-03,1,Lazarus Land Rover
35047420,cars,2018-07-22 04:50:42,2018-09-02 04:39:17,2018-04-19 05:08:11,135,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Eastern-Cape-Nahoon/3310408,Land Rover Discovery 4 3.0 Tdv6 Se,2015,70200,649995.00,699995.00,649995.00,50000,0,2018-09-03,1,"Max 4 Cars(Nahoon, Eastern Cape)"
35047420,cars,2018-08-31 06:25:34,2018-08-31 06:25:34,2018-08-31 06:25:34,0,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Pretoria/3819610,Land Rover Discovery 4 3.0 Tdv6 Se ,2015,71655,599000.00,599000.00,599000.00,0,0,2018-09-03,1,"CMH Jaguar and Land Rover Menlyn(Pretoria, Gauteng"
35047420,cars,2017-03-03 00:00:00,2017-03-15 00:00:00,2017-03-03 00:00:00,12,http://www.cars.co.za/for-sale/used/2015-Land-Rover-Discovery-4-3.0-Tdv6-Se-Gauteng-Vereeniging/1900585,Land Rover Discovery 4 3.0 Tdv6 Se,2015,72010,689950.00,689950.00,689950.00,0,17,2018-09-03,1,Land Rover Vereeniging
